employee_id,company_name,description,start_date,end_date,role,responsibilities,customer,etl_date,ingest_ts,ingest_ts_offset
5e9b376b-310c-4ef8-adaf-3aa315f9d5dc,Luxoft,"SVM project, 2 tasks: Security vulnerability patching process & Agent Coverage process",2018-10-02 00:00:00,2019-09-02 00:00:00,Project Manager,"1. Security vulnerability patching process:

- Driving individual security issue remediation
- Escalating to appropriate patching units in cases where affected assets are not being remediated in a timely manner
- Formulate Get-to-Green plans as necessary and track execution act as escalation point for patching units in relation to application owner
- Reporting success and failure metrics to management
- Work with internal stakeholder group

2. Agent Coverage process:

- Preparing metrics and presenting them to management and other stakeholders
- Driving development of the process, adding new tools and solutions that help us keep the remediation ratio at the correct levels
- Creating cases with ticketing tools, tracing its progress, coordinating priority with remediation teams and escalating if necessary
- Coordinating efforts of remediation teams, stakeholders, audits etc.
- Preparing ad-hoc reports and analysis
- Creating process documentation: flowcharts, manuals, RACI matrix etc.",UBS,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
5e9b376b-310c-4ef8-adaf-3aa315f9d5dc,Luxoft,External Plug Migration project,2019-09-02 00:00:00,2020-03-02 00:00:00,Technical Project Manager,"- Identifying the owners and driving the process of migration
- Preparation of reporting (on an ad-hoc and weekly basis)
- Collecting and analyzing the data
- Performing the day-to-day overall management of the process and process administration
- Creating process documentation: flowcharts, manuals, RACI matrix etc.",UBS,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
5e9b376b-310c-4ef8-adaf-3aa315f9d5dc,Luxoft,External Reconcile tool project - Creation of a reconcile tool for a bank that will manage all technical accounts.,2020-03-02 00:00:00,2020-09-02 00:00:00,Senior Business System Analyst,"- Gathering requirements for the development of the tool
- Breaking down the requirements into details with stakeholders about separate parts of the process
- Managing expectations with stakeholders
- Creation of documentation necessary for the development of the tool
- Creation and managing Confluence pages related to the project
- Creation and managing JIRA tickets with assigned tasks
- Working using Agile Scrum methodology",UBS,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
5e9b376b-310c-4ef8-adaf-3aa315f9d5dc,Luxoft,External Solvency II solution improvement project,2020-10-02 00:00:00,2021-02-02 00:00:00,Senior Business System Analyst,"- Collecting and analyzing data about the current state of the process
- Identifying the process weakness and bottlenecks
- Documenting plans for process improvement (administration and technical wise)
- Managing expectations with stakeholders
- Creation and managing JIRA tickets with assigned tasks",RLAM,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
5e9b376b-310c-4ef8-adaf-3aa315f9d5dc,Luxoft,"MACI Team (Market/Account/Competitor Intelligence) - Creation of materials for stakeholders regarding existing/potential clients, ongoing/future technology trends and presenting said materials to stakeholders.",2021-02-02 00:00:00,,Senior Business System Analyst,"- Creation of documentation regarding current/potential clients and their needs (banking & insurance industries)
- Creation of documentation regarding certain technologies/trends/markets (banking & insurance industries)
- Taking part in Taking team's recruitment process
- Acting as buddy for newly hired teammates
- Creation and managing Confluence pages related to the project creation and managing JIRA tickets with assigned tasks
- Working using Agile Scrum methodology",DXC/Luxoft,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
9f412d51-3fd7-43ac-b816-195ab2cbebdb,Comtek,"Project was specialising on testing integrations in Caterpillar. Mostly of subscriptions to different assets, different asset types and etc. Technology stack is Java 11, Rest-API(was using Rest Assured for testing).",2022-06-02 00:00:00,2023-01-02 00:00:00,Senior QA Automation Engineer,"Was working on Caterpillar project in SIT(System Integration Testing) team. Was extending coverage of autotests, doing regression, preparing test data and test plans. Mostly was working with back-end testing using Rest Assured, Cucumber(then moved to Karate), Java 11, AWS services, Posman, JIRA. Was also interviewing newcomers.",Caterpillar,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
9f412d51-3fd7-43ac-b816-195ab2cbebdb,Luxoft,"Project for one of the global investment management firm founded in 1989 that manages approximately $50 billion in assets as of 2021. Firm has more than 2,500 employees with offices in the United States, Europe and Asia. Teams work collaboratively to drive the production of trading algorithm and financial strategies - the foundation of a sustainable, global trading platform.",2021-09-02 00:00:00,2022-07-02 00:00:00,Senior QA Automation Engineer,"Extending coverage of autotests, framework improvements, regression execution and result analysis. Raising JIRAs if any issues/bugs found. Retesting fixed bugs. Implementing helpful features to existing framework.",Millenium,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
9f412d51-3fd7-43ac-b816-195ab2cbebdb,Deutsche Bank,Hedge fund project of Deutsche Bank,2021-06-02 00:00:00,2021-09-02 00:00:00,Senior QA Automation Engineer,"Extending coverage of autotests, framework improvements, regression execution and result analysis, JIRA retesting.",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
9f412d51-3fd7-43ac-b816-195ab2cbebdb,Sberbank,"Sberbank project that was like a gateway between business and platform, where platform is a new platform for migrating from monolith to microservices. Our team was as an example of HOW do you develop using new platform.",2019-01-02 00:00:00,2021-04-02 00:00:00,QA Automation Engineer,"Framework implementation from 0, autotest coverage from 0, interviewing newcomers, support of framework, JIRA retesting, helping other project to set up testing and help in framework implementation for other teams.",,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
9f412d51-3fd7-43ac-b816-195ab2cbebdb,Luxoft Serbia,"Project for one of the global investment management firm founded in 1989 that manages approximately $50 billion in assets as of 2021. Firm has more than 2,500 employees with offices in the United States, Europe and Asia. Teams work collaboratively to drive the production of trading algorithm and financial strategies - the foundation of a sustainable, global trading platform.",2023-06-02 00:00:00,2024-06-02 00:00:00,Senior QA Automation Engineer,"Millenium: Extending autotest coverage, framework improvements, regression execution and result analysis. Raising JIRAs if any issues/bugs found. Retesting fixed JIRAs, implementing helpful features to existing framework.",Millenium,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
473c8aee-16f5-48c4-b148-a2d5011ee428,Luxoft,"During this period i created automated tests for Diagnostics Trouble Codes. 
Requests we had to fulfill: 
- Multiple test benches used for execution
- Multiple ECUs with different configurations
- Reducing the time for execution
- Complete testing for DTCs
For this job i effectively managed a 4 members team and we delivered highest quality as client requested.",2022-12-02 00:00:00,2023-07-02 00:00:00,Technical Lead,"- TA issue prioritization and resource monitoring
- Build weekly report and deploy to the client
- Troubleshoot defects and and assign them to the appropriate person to fix
- Offer support and do knowledge transfer for team members
- Verify the validation of newest implementations
- Represent the team into deployment meetings","Harman, BMW Projects",2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
12a9b2cf-2443-44f0-a2c6-a1a5010680c0,Luxoft Professionals (DXC),"Working on Nexus Dashboard Orchestrator represent a project that allows to manage and interconnect different types of sites Cloud, Onprem and Hybrid each managed by their own  controller all supervised by the NDO. NDO provides consistent network and policy orchestration, scalability, and disaster recovery across multiple data centers through a single entering point. NDO is a Web Application  based on microservices controlling models related to Cisco components",2022-04-02 00:00:00,2024-12-02 00:00:00,Project Manager,"Coordinating the NDO team
Organizing technical interviews for hiring new members of the team",Cisco,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
12a9b2cf-2443-44f0-a2c6-a1a5010680c0,Luxoft Professionals (DXC),"Worked on the Cloud Native Application Observability project from the AppDynamics department. We developed collectors in which we get cloud information from GCP, translate it into a model defined by us, and then ingest it in our own database. Besides information related to actual resources present in cloud, we also collect metric-related information, provided by GCP as well.",2023-04-02 00:00:00,2024-11-02 00:00:00,Project Manager,"Coordinating CNAO team
Organizing technical interviews for hiring new members of the team
Developing GCP collectors with resource and metric ingestion, developing the integration tests",Cisco - AppDynamics,2026-05-04 11:32:14.860000,2026-05-05 11:47:06.489056,UTC-4
